"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","parameter"
"beta_r[352]",-0.000902216877500035,0.006819685,2.42834688586478,2.438498937,-4.0005535,3.941716,1.00060591550196,6757.98676087192,2981.79681519091,"378"
"beta_r[353]",-0.05207059743945,-0.05254,2.41062438182231,2.386882218,-3.9264625,3.9919925,1.00360755799985,6592.96179229602,2447.89883118467,"379"
"beta_r[354]",-0.7501167156575,-0.743505,0.424732215285515,0.4230873381,-1.4428765,-0.0557857000000004,1.02741295954409,195.598716900683,500.514229411125,"380"
"beta_r[355]",0.435713636812,0.4344705,0.235136887328313,0.2430900612,0.05909373,0.816883,1.10599803639838,31.6315459998581,190.320685844944,"381"
"beta_r[356]",-0.0184373914907499,-0.01337415,2.37452984196219,2.308541634,-3.926165,3.89914,1.00059180880959,6659.51651237195,2900.23994692252,"382"
"beta_r[357]",-0.7901705151,-0.7892915,0.236228692652974,0.2469537168,-1.1746985,-0.4034236,1.1058973084479,32.0822391856518,184.626230867588,"383"
"beta_r[358]",0.0496682357850001,0.0357538,2.36776234789094,2.34324010788,-3.808913,4.073859,1.00193733273481,5820.04055348936,2953.83505236494,"384"
"beta_r[359]",-0.03252139198275,-0.00706273,2.43665643899631,2.373968772,-4.078604,4.0012475,1.00348080776108,5588.52265640865,2697.0360163171,"385"
"beta_r[360]",-2.1181415825,-2.1147,0.23444886545076,0.242797989,-2.497042,-1.7415325,1.10636680687208,30.133641680443,177.082184696527,"386"
"beta_r[361]",-1.5970843645,-1.59445,0.42221009121333,0.424142208,-2.2950235,-0.90406035,1.02892603399286,136.008300431129,942.099453701892,"387"
"beta_r[362]",0.05889407772305,0.05883045,0.330607232874678,0.3362551626,-0.4696371,0.6053655,1.04711371979813,74.1746001869396,410.470270991901,"388"
"beta_r[363]",-0.87045630975,-0.868809,0.23465097505436,0.2399543622,-1.2465945,-0.4911354,1.10903554200862,29.611715783792,202.21075396452,"389"
